  873000     759.90625       0.00870
  874000     761.46875       0.00871
  875000     763.03125       0.00872
  876000     764.59375       0.00873
  877000     766.15625       0.00874
  878000     767.71875       0.00874
  879000     769.28125       0.00875
  880000     770.84375       0.00876
  881000     772.40625       0.00877
  882000     773.96875       0.00878
  883000     775.53125       0.00878
  884000     777.09375       0.00879
  885000     778.65625       0.00880
  886000     780.21875       0.00881
  887000     781.78125       0.00881
  888000     783.34375       0.00882
  889000     784.90625       0.00883
  890000     786.46875       0.00884
  891000     788.03125       0.00884
  892000     789.59375       0.00885
  893000     791.15625       0.00886
  894000     792.71875       0.00887
  895000     794.28125       0.00887
  896000     795.84375       0.00888
  897000     797.40625       0.00889
  898000     798.96875       0.00890
  899000     800.53125       0.00890
  900000     802.09375       0.00891
  901000     803.65625       0.00892
  902000     805.21875       0.00893
  903000     806.78125       0.00893
  904000     808.34375       0.00894
  905000     809.90625       0.00895
  906000     811.46875       0.00896
  907000     813.03125       0.00896
  908000     814.59375       0.00897
  909000     816.15625       0.00898
  910000     817.71875       0.00899
  911000     819.28125       0.00899
  912000     820.84375       0.00900
  913000     822.40625       0.00901
  914000     823.96875       0.00901
  915000     825.53125       0.00902
  916000     827.09375       0.00903
  917000     828.65625       0.00904
  918000     830.21875       0.00904
  919000     831.78125       0.00905
  920000     833.34375       0.00906
  921000     834.90625       0.00907
  922000     836.46875       0.00907
  923000     838.03125       0.00908
  924000     839.59375       0.00909
  925000     841.15625       0.00909
  926000     842.71875       0.00910
  927000     844.28125       0.00911
  928000     845.84375       0.00911
  929000     847.40625       0.00912
  930000     848.96875       0.00913
  931000     850.53125       0.00914
  932000     852.09375       0.00914
  933000     853.65625       0.00915
  934000     855.21875       0.00916
  935000     856.78125       0.00916
  936000     858.34375       0.00917
  937000     859.90625       0.00918
  938000     861.46875       0.00918
  939000     863.03125       0.00919
  940000     864.59375       0.00920
  941000     866.15625       0.00920
  942000     867.71875       0.00921
  943000     869.28125       0.00922
  944000     870.84375       0.00923
  945000     872.40625       0.00923
  946000     873.96875       0.00924
  947000     875.53125       0.00925
  948000     877.09375       0.00925
  949000     878.65625       0.00926
  950000     880.21875       0.00927
  951000     881.78125       0.00927
  952000     883.34375       0.00928
  953000     884.90625       0.00929
  954000     886.46875       0.00929
  955000     888.03125       0.00930
  956000     889.59375       0.00931
  957000     891.15625       0.00931
  958000     892.71875       0.00932
  959000     894.28125       0.00933
  960000     895.84375       0.00933
  961000     897.40625       0.00934
  962000     898.96875       0.00934
  963000     900.53125       0.00935
  964000     902.09375       0.00936
  965000     903.65625       0.00936
  966000     905.21875       0.00937
  967000     906.78125       0.00938
  968000     908.34375       0.00938
  969000     909.90625       0.00939
  970000     911.46875       0.00940
  971000     913.03125       0.00940
  972000     914.59375       0.00941
  973000     916.15625       0.00942
  974000     917.71875       0.00942
  975000     919.28125       0.00943
  976000     920.84375       0.00943
  977000     922.40625       0.00944
  978000     923.96875       0.00945
  979000     925.53125       0.00945
  980000     927.09375       0.00946
  981000     928.65625       0.00947
  982000     930.21875       0.00947
  983000     931.78125       0.00948
  984000     933.34375       0.00949
  985000     934.90625       0.00949
  986000     936.46875       0.00950
  987000     938.03125       0.00950
  988000     939.59375       0.00951
  989000     941.15625       0.00952
  990000     942.71875       0.00952
  991000     944.28125       0.00953
  992000     945.84375       0.00953
  993000     947.40625       0.00954
  994000     948.96875       0.00955
  995000     950.53125       0.00955
  996000     952.09375       0.00956
  997000     953.65625       0.00957
  998000     955.21875       0.00957
  999000     956.78125       0.00958
